OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName
500315,105592,2024-10-15,2013,1.0,0.0,Gateway,Completed,2024.0,10.0,October
500316,108058,2025-09-23,2007,1.0,0.1,Gateway,Completed,2025.0,9.0,September
500317,102656,2025-07-20,2005,2.0,0.3,Gateway,Completed,2025.0,7.0,July
500318,104566,2025-02-20,2008,3.0,0.0,Wallet,Completed,2025.0,2.0,February
500319,102235,2024-08-29,2011,3.0,0.0,CardToCard,Completed,2024.0,8.0,August
500320,107750,2024-12-27,2017,1.0,0.05,Gateway,Cancelled,2024.0,12.0,December
500321,109037,2024-11-25,2010,1.0,0.05,Gateway,Completed,2024.0,11.0,November
500322,101855,2024-12-02,2016,2.0,0.1,Wallet,Completed,2024.0,12.0,December
500323,109297,2025-02-27,2003,2.0,0.1,Gateway,Completed,2025.0,2.0,February
500324,100255,2025-01-28,2005,5.0,0.0,CardToCard,Completed,2025.0,1.0,January
500325,107926,2024-03-29,2016,2.0,0.0,Cash,Completed,2024.0,3.0,March
500326,109135,2024-09-07,2007,4.0,0.2,Cash,Completed,2024.0,9.0,September
500327,107966,2024-04-21,2003,3.0,0.0,Gateway,Completed,2024.0,4.0,April
500328,109495,2025-06-04,2017,1.0,0.1,Wallet,Cancelled,2025.0,6.0,June
500329,108817,2024-12-31,2001,2.0,0.0,Cash,Completed,2024.0,12.0,December
500330,107264,2025-08-03,2013,2.0,0.0,CardToCard,Cancelled,2025.0,8.0,August
500331,101849,2024-03-16,2007,5.0,0.05,Gateway,Completed,2024.0,3.0,March
500332,103374,2024-10-25,2005,2.0,0.0,CardToCard,Completed,2024.0,10.0,October
500333,101940,2024-06-04,2020,2.0,0.15,Gateway,Completed,2024.0,6.0,June
500334,100839,2024-03-20,2011,3.0,0.0,Gateway,Completed,2024.0,3.0,March
500335,104740,2025-10-30,2017,3.0,0.1,Wallet,Returned,2025.0,10.0,October
500336,100349,2024-04-23,2008,4.0,0.0,CardToCard,Completed,2024.0,4.0,April
500337,101761,2024-05-31,2015,1.0,0.0,Wallet,Completed,2024.0,5.0,May
500338,100244,2024-11-12,2004,3.0,0.1,Wallet,Completed,2024.0,11.0,November
500339,107739,2024-09-09,2007,5.0,0.05,Gateway,Completed,2024.0,9.0,September
500340,102935,2026-03-21,2007,1.0,0.0,Gateway,Completed,2026.0,3.0,March
500341,108337,2026-06-16,2007,1.0,0.0,Gateway,Completed,2026.0,6.0,June
500342,102696,2024-12-30,2009,5.0,0.0,CardToCard,Completed,2024.0,12.0,December
500343,105902,2024-06-22,2001,2.0,0.2,Gateway,Completed,2024.0,6.0,June
500344,102582,2025-03-06,2012,1.0,0.0,Gateway,Completed,2025.0,3.0,March
500345,105800,2025-03-04,2003,1.0,0.1,Wallet,Cancelled,2025.0,3.0,March
500346,108857,2025-02-06,2004,1.0,0.2,Gateway,Completed,2025.0,2.0,February
500347,103814,2024-01-18,2011,3.0,,CardToCard,Completed,2024.0,1.0,January
500348,101735,2024-04-20,2018,1.0,0.15,Gateway,Completed,2024.0,4.0,April
500349,102611,2024-05-01,2015,2.0,0.0,Gateway,Completed,2024.0,5.0,May
500350,101181,2024-10-31,2005,1.0,0.0,Wallet,Completed,2024.0,10.0,October
500351,107258,2025-05-16,2020,3.0,0.1,Gateway,Completed,2025.0,5.0,May
500352,104047,2026-01-28,2001,1.0,0.05,CardToCard,Completed,2026.0,1.0,January
500353,104799,2024-07-12,2001,1.0,0.2,Gateway,Completed,2024.0,7.0,July
500354,107797,2025-10-28,2003,2.0,0.15,,Completed,2025.0,10.0,October
500355,105650,2024-07-14,2007,1.0,0.0,Gateway,Completed,2024.0,7.0,July
500356,104724,2024-01-29,2017,1.0,0.0,Gateway,Completed,2024.0,1.0,January
500357,101331,2025-07-15,2017,3.0,0.2,Gateway,Completed,2025.0,7.0,July
500358,106659,2024-07-04,2010,1.0,0.05,Gateway,Completed,2024.0,7.0,July
500359,103902,2026-03-20,2008,1.0,0.0,Gateway,Completed,2026.0,3.0,March
500360,106525,2026-04-07,2002,4.0,0.3,Gateway,Completed,2026.0,4.0,April
500361,100344,2024-03-31,2004,1.0,0.1,CardToCard,Cancelled,2024.0,3.0,March
500362,101528,2024-06-17,2009,1.0,0.15,Gateway,Completed,2024.0,6.0,June
500363,109099,2024-06-30,2003,1.0,0.0,Cash,Completed,2024.0,6.0,June
500364,107411,2026-03-10,2013,3.0,0.05,Gateway,Completed,2026.0,3.0,March
500365,106065,2024-03-08,2015,1.0,0.0,Gateway,Completed,2024.0,3.0,March
500366,101206,2025-10-11,2003,3.0,0.05,CardToCard,Completed,2025.0,10.0,October
500367,105716,2024-09-05,2011,4.0,0.0,CardToCard,Returned,2024.0,9.0,September
500368,107128,2025-05-18,2008,3.0,0.2,Gateway,Completed,2025.0,5.0,May
500369,107852,2024-06-02,2008,2.0,0.1,Gateway,Completed,2024.0,6.0,June
500370,109235,2025-11-27,2002,1.0,0.1,Cash,Completed,2025.0,11.0,November
500371,108526,2025-08-02,2013,4.0,0.15,CardToCard,Completed,2025.0,8.0,August
500372,101158,2024-01-19,2013,3.0,0.3,Wallet,Completed,2024.0,1.0,January
500373,103438,2024-07-23,2006,1.0,0.05,Gateway,Completed,2024.0,7.0,July
500374,101265,2025-02-07,2008,3.0,0.0,Gateway,Completed,2025.0,2.0,February
500375,101541,2025-04-04,2017,3.0,0.05,CardToCard,Completed,2025.0,4.0,April
500376,109882,2025-12-15,2008,2.0,0.1,Wallet,Completed,2025.0,12.0,December
500377,104149,2024-11-30,2020,1.0,0.2,,Completed,2024.0,11.0,November
500378,109715,2026-03-29,2018,4.0,0.3,Wallet,Completed,2026.0,3.0,March
500379,109765,2024-06-16,2019,4.0,0.15,Wallet,Returned,2024.0,6.0,June
500380,104869,2026-01-11,2001,1.0,0.0,CardToCard,Cancelled,2026.0,1.0,January
500381,105814,2026-03-01,2017,1.0,0.05,Wallet,Cancelled,2026.0,3.0,March
500382,101504,2025-06-25,2011,4.0,0.0,CardToCard,Completed,2025.0,6.0,June
500383,102142,2026-05-20,2001,1.0,0.05,Cash,Completed,2026.0,5.0,May
500384,106383,2024-12-20,2011,1.0,0.1,Gateway,Completed,2024.0,12.0,December
500385,108676,2025-08-27,2014,1.0,0.15,Wallet,Completed,2025.0,8.0,August
500386,105268,2024-01-09,2008,1.0,0.0,CardToCard,Completed,2024.0,1.0,January
500387,102029,2024-08-25,2014,3.0,0.05,Wallet,Completed,2024.0,8.0,August
500388,103889,2025-05-04,2017,1.0,0.0,Gateway,Completed,2025.0,5.0,May
500389,105944,2026-01-26,2008,1.0,0.3,CardToCard,Completed,2026.0,1.0,January
500390,107310,2026-05-02,2010,2.0,0.05,Gateway,Completed,2026.0,5.0,May
500391,100983,2025-05-15,2014,3.0,0.0,Gateway,Completed,2025.0,5.0,May
500392,102390,2026-01-09,2001,1.0,0.3,CardToCard,Completed,2026.0,1.0,January
500393,101853,2025-11-21,2015,4.0,0.2,Wallet,Cancelled,2025.0,11.0,November
500394,107782,2025-10-30,2002,1.0,0.3,CardToCard,Completed,2025.0,10.0,October
500395,102773,2024-04-06,2013,3.0,0.0,Wallet,Completed,2024.0,4.0,April
500396,106497,2025-02-17,2005,2.0,0.0,CardToCard,Completed,2025.0,2.0,February
500397,101287,2025-02-24,2019,1.0,0.0,,Completed,2025.0,2.0,February
500398,101164,2025-11-11,2020,2.0,0.0,Gateway,Completed,2025.0,11.0,November
500399,101132,2025-05-21,2003,1.0,0.05,Gateway,Completed,2025.0,5.0,May
500400,104273,2025-12-09,2011,1.0,0.0,Cash,Completed,2025.0,12.0,December
500401,100203,2026-05-06,2001,2.0,0.05,Gateway,Completed,2026.0,5.0,May
500402,105180,2025-04-24,2019,2.0,0.0,Gateway,Completed,2025.0,4.0,April
500403,102696,2025-11-15,2020,1.0,0.2,Gateway,Completed,2025.0,11.0,November
500404,104784,2025-04-29,2008,3.0,0.15,Gateway,Completed,2025.0,4.0,April
500405,106155,2025-06-24,2006,4.0,0.0,Wallet,Completed,2025.0,6.0,June
500406,104685,2025-02-15,2013,3.0,0.1,Gateway,Completed,2025.0,2.0,February
500407,107934,2026-05-10,2014,4.0,0.05,CardToCard,Completed,2026.0,5.0,May
500408,107909,2025-12-07,2018,2.0,0.1,Cash,Cancelled,2025.0,12.0,December
500409,106115,2025-10-11,2008,1.0,0.15,CardToCard,Completed,2025.0,10.0,October
500410,105410,2024-10-11,2008,1.0,0.0,Gateway,Completed,2024.0,10.0,October
500411,105713,2025-02-23,2009,4.0,0.0,Wallet,Completed,2025.0,2.0,February
500412,102244,2026-01-15,2004,2.0,0.0,Gateway,Completed,2026.0,1.0,January
500413,104983,2026-04-11,2001,1.0,0.05,Gateway,Completed,2026.0,4.0,April
500414,105862,2026-06-27,2017,-1.0,0.0,Gateway,Completed,2026.0,6.0,June
500415,109326,2025-09-26,2008,1.0,0.0,Gateway,Completed,2025.0,9.0,September
500416,102918,2025-09-23,2013,2.0,0.05,Gateway,Completed,2025.0,9.0,September
500417,107013,2024-03-22,2014,1.0,0.0,CardToCard,Completed,2024.0,3.0,March
500418,101954,2025-10-11,2007,1.0,0.0,CardToCard,Completed,2025.0,10.0,October
500419,100941,2024-10-26,2007,2.0,0.15,CardToCard,Completed,2024.0,10.0,October
500420,109947,2026-01-17,2020,4.0,0.1,Wallet,Cancelled,2026.0,1.0,January
500421,102554,2024-01-10,2015,1.0,0.15,Gateway,Completed,2024.0,1.0,January
500422,106330,2026-04-08,2014,1.0,0.1,CardToCard,Completed,2026.0,4.0,April
500423,102594,2025-02-22,2003,2.0,0.0,Gateway,Completed,2025.0,2.0,February
500424,103310,2024-04-20,2004,1.0,0.0,Wallet,Completed,2024.0,4.0,April
500425,107678,2025-06-03,2019,2.0,0.05,Gateway,Completed,2025.0,6.0,June
500426,102713,2025-08-21,2008,1.0,0.05,Wallet,Completed,2025.0,8.0,August
500427,100654,2025-11-04,2001,1.0,0.0,Gateway,Completed,2025.0,11.0,November
500428,104143,2025-08-29,2016,1.0,0.3,CardToCard,Completed,2025.0,8.0,August
500429,107669,2025-04-23,2001,1.0,0.05,Gateway,Cancelled,2025.0,4.0,April
500430,107733,2024-03-11,2007,2.0,0.15,Gateway,Completed,2024.0,3.0,March
500431,105963,2026-01-15,2007,2.0,0.1,Cash,Completed,2026.0,1.0,January
500432,107631,2026-06-09,2006,1.0,0.0,Gateway,Completed,2026.0,6.0,June
500433,108038,2025-11-03,2014,3.0,0.0,Wallet,Completed,2025.0,11.0,November
500434,105631,2024-01-31,2003,1.0,0.0,Cash,Completed,2024.0,1.0,January
500435,104561,2025-10-14,2003,5.0,0.15,Wallet,Completed,2025.0,10.0,October
500436,108208,2024-08-21,2008,1.0,0.05,CardToCard,Returned,2024.0,8.0,August
500437,106836,2026-05-13,2019,4.0,0.1,Gateway,Completed,2026.0,5.0,May
500438,105284,2024-02-24,2001,3.0,0.05,CardToCard,Completed,2024.0,2.0,February
500439,101081,2024-03-20,2015,2.0,0.0,Gateway,Completed,2024.0,3.0,March
500440,107967,2024-06-05,2019,3.0,0.05,Gateway,Completed,2024.0,6.0,June
500441,100480,2025-10-12,2001,2.0,0.3,Gateway,Returned,2025.0,10.0,October
500442,108017,2025-07-16,2004,1.0,0.15,Wallet,Completed,2025.0,7.0,July
500443,105601,2025-09-20,2001,5.0,0.2,CardToCard,Completed,2025.0,9.0,September
500444,105627,2024-11-01,2010,1.0,0.05,CardToCard,Completed,2024.0,11.0,November
500445,109569,2026-01-30,2019,1.0,0.15,CardToCard,Completed,2026.0,1.0,January
500446,101832,2025-01-20,2016,1.0,0.05,Gateway,Completed,2025.0,1.0,January
500447,104268,2024-04-26,2012,1.0,,Wallet,Completed,2024.0,4.0,April
500448,107349,2025-10-25,2018,2.0,0.0,CardToCard,Completed,2025.0,10.0,October
500449,109044,2025-04-02,2008,1.0,0.0,CardToCard,Completed,2025.0,4.0,April
500450,108339,2025-05-27,2020,1.0,0.15,CardToCard,Completed,2025.0,5.0,May
500451,106895,2024-11-28,2004,2.0,0.05,CardToCard,Completed,2024.0,11.0,November
500452,105315,2025-09-06,2015,1.0,0.05,Gateway,Completed,2025.0,9.0,September
500453,109076,2024-01-31,2002,4.0,0.1,Wallet,Completed,2024.0,1.0,January
500454,107082,2025-02-28,2001,1.0,0.1,Wallet,Completed,2025.0,2.0,February
500455,105554,2025-01-04,2009,2.0,0.0,Gateway,Completed,2025.0,1.0,January
500456,104889,2025-10-06,2015,1.0,0.0,Gateway,Completed,2025.0,10.0,October
500457,103298,2024-08-17,2001,2.0,0.2,Gateway,Completed,2024.0,8.0,August
500458,100065,2024-07-20,2015,1.0,0.1,Gateway,Completed,2024.0,7.0,July
500459,107171,2024-10-03,2018,1.0,0.05,Gateway,Completed,2024.0,10.0,October
500460,107812,2025-02-19,2001,2.0,0.0,Cash,Completed,2025.0,2.0,February
500461,100529,2024-06-30,2002,2.0,0.1,Gateway,Completed,2024.0,6.0,June
500462,104518,2025-08-14,2015,1.0,0.15,Cash,Completed,2025.0,8.0,August
500463,103318,2024-10-13,2003,1.0,0.1,Gateway,Cancelled,2024.0,10.0,October
500464,109641,2024-12-30,2003,3.0,0.3,Gateway,Returned,2024.0,12.0,December
500465,108216,2025-04-26,2010,1.0,0.0,Wallet,Completed,2025.0,4.0,April
500466,100286,2024-11-21,2012,3.0,0.0,Gateway,Completed,2024.0,11.0,November
500467,104100,2025-08-29,2005,3.0,0.2,Gateway,Completed,2025.0,8.0,August
500468,108687,2025-07-20,2010,1.0,0.0,Cash,Completed,2025.0,7.0,July
500469,106538,2025-10-16,2003,3.0,0.15,CardToCard,Completed,2025.0,10.0,October
500470,101368,2025-03-28,2001,1.0,0.15,Cash,Completed,2025.0,3.0,March
500471,104279,2024-11-13,2002,2.0,0.0,Wallet,Completed,2024.0,11.0,November
500472,100804,2024-06-22,2008,1.0,0.15,Gateway,Completed,2024.0,6.0,June
500473,102415,2025-01-12,2003,2.0,0.15,Gateway,Completed,2025.0,1.0,January
500474,104056,2026-01-24,2013,1.0,0.0,Gateway,Completed,2026.0,1.0,January
500475,108735,2024-04-14,2010,2.0,0.0,Cash,Completed,2024.0,4.0,April
500476,101816,2024-07-05,2012,3.0,0.05,Wallet,Completed,2024.0,7.0,July
500477,105247,2025-07-28,2003,2.0,0.1,Gateway,Completed,2025.0,7.0,July
500478,106556,2025-05-11,2017,3.0,0.15,Wallet,Completed,2025.0,5.0,May
500479,107719,2026-03-16,2017,3.0,0.1,CardToCard,Completed,2026.0,3.0,March
500480,106064,2024-01-26,2007,1.0,0.0,Gateway,Completed,2024.0,1.0,January
500481,101307,2026-01-29,2008,2.0,0.15,Gateway,Completed,2026.0,1.0,January
500482,108365,2025-09-18,2008,4.0,0.2,Gateway,Completed,2025.0,9.0,September
500483,109469,2025-11-01,2008,4.0,0.0,Cash,Completed,2025.0,11.0,November
500484,108502,2024-11-23,2008,1.0,0.0,Gateway,Completed,2024.0,11.0,November
500485,101862,2024-09-22,2009,5.0,0.15,Gateway,Completed,2024.0,9.0,September
500486,102924,2024-01-13,2012,2.0,0.0,Wallet,Completed,2024.0,1.0,January
500487,100586,2025-11-11,2008,1.0,0.0,Wallet,Returned,2025.0,11.0,November
500488,107727,2024-05-19,2004,1.0,0.2,Cash,Completed,2024.0,5.0,May
500489,102142,2024-07-14,2012,4.0,0.0,Gateway,Completed,2024.0,7.0,July
500490,109407,2024-08-26,2006,1.0,0.05,Gateway,Completed,2024.0,8.0,August
500491,106249,2026-01-21,2002,3.0,0.05,Gateway,Completed,2026.0,1.0,January
500492,103206,2024-09-05,2008,2.0,0.15,Gateway,Completed,2024.0,9.0,September
500493,104577,2025-01-02,2011,2.0,0.2,Gateway,Completed,2025.0,1.0,January
500494,103581,2025-10-07,2004,2.0,0.1,Gateway,Returned,2025.0,10.0,October
500495,100929,2026-02-14,2020,1.0,0.05,CardToCard,Completed,2026.0,2.0,February
500496,101529,2025-11-14,2017,1.0,0.05,Gateway,Completed,2025.0,11.0,November
500497,105350,2025-04-07,2004,1.0,0.15,Cash,Completed,2025.0,4.0,April
500498,109959,2024-01-03,2017,3.0,0.1,Gateway,Cancelled,2024.0,1.0,January
500499,101752,2024-05-16,2004,2.0,0.0,Wallet,Completed,2024.0,5.0,May
500500,109538,2024-08-07,2016,1.0,0.0,Gateway,Completed,2024.0,8.0,August
500501,101637,2024-12-23,2004,1.0,0.1,Gateway,Completed,2024.0,12.0,December
500502,107089,2024-11-09,2007,1.0,0.0,Gateway,Returned,2024.0,11.0,November
500503,109219,2025-03-20,2015,1.0,0.0,Wallet,Completed,2025.0,3.0,March
500504,100238,2024-12-22,2010,1.0,0.0,Gateway,Completed,2024.0,12.0,December
500505,102917,2025-09-19,2003,2.0,0.3,Cash,Completed,2025.0,9.0,September
500506,105130,2024-02-15,2017,1.0,0.0,Gateway,Completed,2024.0,2.0,February
500507,105403,2026-06-24,2008,4.0,0.05,Cash,Cancelled,2026.0,6.0,June
500508,108728,2025-12-29,2011,1.0,0.0,Cash,Completed,2025.0,12.0,December
500509,103213,2024-10-16,2017,2.0,0.05,Gateway,Completed,2024.0,10.0,October
500510,100890,2024-12-08,2007,1.0,0.05,CardToCard,Completed,2024.0,12.0,December
500511,106523,2026-05-15,2005,1.0,0.1,Wallet,Completed,2026.0,5.0,May
500512,104203,2026-04-10,2019,1.0,0.1,Gateway,Completed,2026.0,4.0,April
500513,102015,2024-12-05,2002,3.0,0.2,CardToCard,Completed,2024.0,12.0,December
500514,100929,2024-02-21,2010,1.0,0.1,Gateway,Completed,2024.0,2.0,February
500515,103303,2026-06-15,2007,2.0,0.05,Gateway,Completed,2026.0,6.0,June
500516,108958,2025-07-18,2005,1.0,0.0,CardToCard,Completed,2025.0,7.0,July
500517,100434,2025-08-21,2002,3.0,,Gateway,Cancelled,2025.0,8.0,August
500518,106348,2024-08-25,2017,3.0,0.05,Wallet,Completed,2024.0,8.0,August
500519,102567,2025-12-08,2013,2.0,0.0,CardToCard,Completed,2025.0,12.0,December
500520,106202,2025-04-26,2008,1.0,0.0,Gateway,Completed,2025.0,4.0,April
500521,108727,2025-02-10,2016,1.0,0.1,Cash,Completed,2025.0,2.0,February
500522,103168,2025-10-02,2008,2.0,0.15,Cash,Completed,2025.0,10.0,October
500523,104029,2024-11-17,2020,1.0,0.1,CardToCard,Completed,2024.0,11.0,November
500524,104078,2025-01-05,2003,1.0,0.05,Gateway,Completed,2025.0,1.0,January
500525,107099,2025-07-17,2019,2.0,0.3,Gateway,Completed,2025.0,7.0,July
500526,107569,2025-07-06,2018,2.0,0.0,Cash,Completed,2025.0,7.0,July
500527,103975,2026-05-25,2018,2.0,0.05,CardToCard,Cancelled,2026.0,5.0,May
500528,100890,2025-05-01,2002,1.0,0.0,Wallet,Completed,2025.0,5.0,May
500529,105438,2024-10-04,2006,2.0,0.2,Gateway,Completed,2024.0,10.0,October
500530,106973,2024-09-05,2014,3.0,0.1,Wallet,Cancelled,2024.0,9.0,September
500531,104619,2025-04-06,2009,1.0,0.15,Gateway,Completed,2025.0,4.0,April
500532,104970,2024-04-13,2015,1.0,0.1,Wallet,Completed,2024.0,4.0,April
500533,106679,2025-05-23,2009,1.0,0.0,CardToCard,Completed,2025.0,5.0,May
500534,104171,2024-12-03,2003,1.0,0.0,Cash,Completed,2024.0,12.0,December
500535,107168,2024-10-31,2004,2.0,0.0,Gateway,Completed,2024.0,10.0,October
500536,106335,2024-06-15,2017,1.0,0.0,CardToCard,Completed,2024.0,6.0,June
500537,101001,2025-03-04,2007,2.0,0.0,CardToCard,Completed,2025.0,3.0,March
500538,100176,2024-02-02,2008,1.0,0.15,CardToCard,Completed,2024.0,2.0,February
500539,109707,2025-06-08,2015,1.0,0.05,Gateway,Completed,2025.0,6.0,June
500540,105313,2024-09-03,2017,2.0,0.05,Gateway,Completed,2024.0,9.0,September
500541,107806,2026-03-02,2006,2.0,0.0,CardToCard,Completed,2026.0,3.0,March
500542,105675,2025-03-30,2003,1.0,0.05,Gateway,Completed,2025.0,3.0,March
500543,102606,2025-11-05,2003,2.0,0.2,Gateway,Completed,2025.0,11.0,November
500544,101119,2026-01-05,2017,1.0,0.05,Gateway,Completed,2026.0,1.0,January
500545,108498,2026-01-29,2010,1.0,0.05,CardToCard,Completed,2026.0,1.0,January
500546,101171,2026-01-22,2007,3.0,0.15,Gateway,Completed,2026.0,1.0,January
500547,104021,2024-07-13,2008,2.0,0.05,Gateway,Completed,2024.0,7.0,July
500548,103850,2024-09-19,2013,1.0,0.15,CardToCard,Completed,2024.0,9.0,September
500549,101733,2025-09-03,2005,1.0,0.1,Wallet,Completed,2025.0,9.0,September
500550,109221,2025-04-09,2013,1.0,0.05,CardToCard,Completed,2025.0,4.0,April
500551,105249,2025-06-10,2008,3.0,0.05,Gateway,Completed,2025.0,6.0,June
500552,106097,2025-08-08,2007,1.0,0.1,Cash,Completed,2025.0,8.0,August
500553,103797,2024-04-08,2010,2.0,0.05,Gateway,Completed,2024.0,4.0,April
500554,105592,2024-05-25,2013,1.0,0.15,CardToCard,Completed,2024.0,5.0,May
500555,108840,2025-07-05,2009,1.0,0.0,Gateway,Completed,2025.0,7.0,July
500556,109740,2025-06-24,2013,2.0,0.1,Cash,Completed,2025.0,6.0,June
500557,102950,2025-12-07,2006,3.0,0.05,Wallet,Completed,2025.0,12.0,December
500558,105389,2025-08-22,2004,1.0,0.0,Wallet,Completed,2025.0,8.0,August
500559,103629,2024-06-28,2010,1.0,0.05,CardToCard,Completed,2024.0,6.0,June
500560,100262,2024-03-01,2007,2.0,0.15,Cash,Completed,2024.0,3.0,March
500561,106681,2024-12-03,2017,1.0,0.0,Wallet,Completed,2024.0,12.0,December
500562,108368,2024-11-16,2013,1.0,0.05,Wallet,Completed,2024.0,11.0,November
500563,104659,2025-10-25,2008,2.0,0.0,Gateway,Completed,2025.0,10.0,October
500564,109567,2025-08-03,2017,2.0,0.05,Gateway,Completed,2025.0,8.0,August
500565,107523,2026-01-23,2018,4.0,0.1,Gateway,Completed,2026.0,1.0,January
500566,109705,2025-03-11,2008,1.0,0.05,Cash,Completed,2025.0,3.0,March
500567,100301,2024-09-06,2013,4.0,0.15,CardToCard,Completed,2024.0,9.0,September
500568,102113,2025-03-11,2006,2.0,0.05,Gateway,Completed,2025.0,3.0,March
500569,102776,2024-07-05,2008,1.0,0.1,Cash,Completed,2024.0,7.0,July
500570,105433,2024-02-22,2010,5.0,0.1,Wallet,Completed,2024.0,2.0,February
500571,109330,2025-03-07,2005,2.0,0.1,Gateway,Cancelled,2025.0,3.0,March
500572,104064,2024-12-23,2015,3.0,0.05,Gateway,Completed,2024.0,12.0,December
500573,102281,2024-01-28,2003,4.0,0.1,Gateway,Completed,2024.0,1.0,January
500574,104411,2025-09-15,2016,1.0,0.0,CardToCard,Completed,2025.0,9.0,September
500575,104617,2025-07-10,2003,5.0,0.1,CardToCard,Completed,2025.0,7.0,July
500576,103212,2024-03-04,2017,2.0,0.15,Gateway,Completed,2024.0,3.0,March
500577,107133,2025-09-05,2017,5.0,0.05,Wallet,Completed,2025.0,9.0,September
500578,100278,2024-03-12,2006,1.0,0.15,Gateway,Completed,2024.0,3.0,March
500579,103072,2025-03-23,2016,2.0,0.0,Wallet,Completed,2025.0,3.0,March
500580,102012,2025-06-21,2004,3.0,0.05,CardToCard,Completed,2025.0,6.0,June
500581,100712,2025-03-07,2008,3.0,0.0,CardToCard,Completed,2025.0,3.0,March
500582,100882,2025-10-07,2011,1.0,0.0,CardToCard,Completed,2025.0,10.0,October
500583,108578,2024-11-29,2020,1.0,0.1,CardToCard,Completed,2024.0,11.0,November
500584,104859,2024-07-03,2007,2.0,0.15,Wallet,Completed,2024.0,7.0,July
500585,109752,2025-02-24,2003,3.0,0.15,Wallet,Completed,2025.0,2.0,February
500586,101827,2024-10-22,2018,3.0,0.0,Cash,Completed,2024.0,10.0,October
500587,109470,2024-05-10,2006,2.0,0.1,Gateway,Completed,2024.0,5.0,May
500588,105016,2025-02-11,2015,2.0,0.1,Wallet,Completed,2025.0,2.0,February
500589,101088,2024-06-23,2020,1.0,0.0,Gateway,Completed,2024.0,6.0,June
500590,102002,2025-02-10,2017,3.0,0.15,Wallet,Completed,2025.0,2.0,February
500591,104866,2025-05-26,2004,2.0,0.2,Gateway,Completed,2025.0,5.0,May
500592,106817,2025-11-06,2001,1.0,0.15,Gateway,Completed,2025.0,11.0,November
500593,108231,2026-01-07,2017,3.0,0.0,CardToCard,Completed,2026.0,1.0,January
500594,109192,2025-07-31,2018,4.0,0.1,Wallet,Completed,2025.0,7.0,July
500595,108901,2026-02-15,2004,1.0,0.1,Gateway,Completed,2026.0,2.0,February
500596,105833,2025-04-26,2013,1.0,0.0,Gateway,Completed,2025.0,4.0,April
500597,100286,2025-09-05,2001,3.0,0.1,CardToCard,Completed,2025.0,9.0,September
500598,101039,2025-10-27,2011,2.0,0.0,Cash,Completed,2025.0,10.0,October
500599,109948,2025-12-13,2013,1.0,0.2,CardToCard,Completed,2025.0,12.0,December
500600,101577,2025-10-11,2005,1.0,0.05,Gateway,Completed,2025.0,10.0,October
500601,100938,2026-02-27,2003,1.0,0.0,Wallet,Completed,2026.0,2.0,February
500602,108181,2025-02-12,2007,2.0,0.1,CardToCard,Completed,2025.0,2.0,February
