OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName,ProductName,Category,UnitPrice,Sales,DiscountAmount,OrderValue,Age,City,SignupDate,CustomerSegment
500150,104546,2025-02-15,2014,1.0,0.05,CardToCard,Completed,2025.0,2.0,February,Backpack,Accessories,42.0,42.0,2.1,39.9,54.0,Tehran,2024-04-23,Regular
500151,104785,2024-06-30,2006,4.0,0.05,Gateway,Completed,2024.0,6.0,June,Webcam,Electronics,48.0,192.0,9.600000000000001,182.4,58.0,Shiraz,2024-12-01,Regular
500152,101032,2024-05-10,2012,1.0,0.0,Wallet,Completed,2024.0,5.0,May,Office Chair,Home Office,180.0,180.0,0.0,180.0,26.0,Isfahan,2023-10-22,Regular
500153,108727,2024-07-21,2018,1.0,0.0,CardToCard,Completed,2024.0,7.0,July,Microphone,Electronics,85.0,85.0,0.0,85.0,60.0,Isfahan,2025-04-26,New
500154,102971,2025-09-07,2007,1.0,0.15,Wallet,Completed,2025.0,9.0,September,Headphones,Electronics,75.0,75.0,11.25,63.75,47.0,Tabriz,2024-02-13,New
500155,103997,2025-06-26,2003,2.0,0.05,Wallet,Returned,2025.0,6.0,June,USB-C Cable,Accessories,9.0,18.0,0.9,17.1,19.0,Ahvaz,2024-10-23,Regular
500156,103396,2025-04-08,2014,1.0,0.1,Gateway,Completed,2025.0,4.0,April,Backpack,Accessories,42.0,42.0,4.2,37.8,56.0,Shiraz,2023-08-02,Regular
500157,109573,2025-03-03,2014,1.0,0.15,Gateway,Completed,2025.0,3.0,March,Backpack,Accessories,42.0,42.0,6.3,35.7,25.0,Tehran,2025-07-31,New
500158,109579,2024-12-02,2009,2.0,0.3,CardToCard,Completed,2024.0,12.0,December,Smart Watch,Wearables,120.0,240.0,72.0,168.0,,Tehran,2024-10-01,New
500159,109132,2026-02-06,2003,2.0,0.05,Gateway,Completed,2026.0,2.0,February,USB-C Cable,Accessories,9.0,18.0,0.9,17.1,49.0,Kerman,2024-10-09,Regular
500160,105558,2026-04-06,2007,3.0,0.0,Cash,Completed,2026.0,4.0,April,Headphones,Electronics,75.0,225.0,0.0,225.0,30.0,Tehran,2023-03-15,Regular
500161,103309,2025-10-22,2016,1.0,0.1,Cash,Completed,2025.0,10.0,October,Monitor,Electronics,21.0,21.0,2.1,18.9,19.0,Mashhad,2025-08-01,VIP
500162,101330,2024-09-06,2014,1.0,0.2,Gateway,Completed,2024.0,9.0,September,Backpack,Accessories,42.0,42.0,8.4,33.6,34.0,Tehran,2023-07-19,Regular
500163,105525,2026-03-13,2006,1.0,0.0,CardToCard,Completed,2026.0,3.0,March,Webcam,Electronics,48.0,48.0,0.0,48.0,47.0,Rasht,2024-03-13,New
500164,107488,2025-12-08,2004,2.0,0.05,Gateway,Completed,2025.0,12.0,December,Power Bank,Electronics,35.0,70.0,3.5,66.5,42.0,Isfahan,2025-11-03,Regular
500165,106784,2024-04-17,2003,1.0,0.2,CardToCard,Completed,2024.0,4.0,April,USB-C Cable,Accessories,9.0,9.0,1.8,7.2,51.0,Karaj,2023-09-12,Regular
500166,109289,2024-10-22,2007,3.0,0.0,Gateway,Completed,2024.0,10.0,October,Headphones,Electronics,75.0,225.0,0.0,225.0,,Mashhad,2024-01-23,New
500167,109697,2024-10-10,2004,2.0,0.0,Cash,Cancelled,2024.0,10.0,October,Power Bank,Electronics,35.0,70.0,0.0,70.0,38.0,Tehran,2023-11-25,New
500168,100360,2025-09-22,2008,5.0,0.0,Gateway,Completed,2025.0,9.0,September,Phone Case,Accessories,14.0,70.0,0.0,70.0,53.0,Qom,2023-09-03,Regular
500169,104134,2025-03-28,2003,1.0,0.0,Wallet,Completed,2025.0,3.0,March,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,42.0,Shiraz,2023-11-21,New
500170,105228,2024-08-18,2008,1.0,0.1,Cash,Completed,2024.0,8.0,August,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,55.0,Tehran,2024-10-24,Regular
500171,105936,2024-07-18,2011,2.0,0.0,CardToCard,Completed,2024.0,7.0,July,Desk Lamp,Home Office,32.0,64.0,0.0,64.0,31.0,Tehran,2024-08-25,New
500172,104045,2025-01-30,2001,1.0,0.05,Gateway,Completed,2025.0,1.0,January,Wireless Mouse,Electronics,18.0,18.0,0.9,17.1,37.0,Mashhad,2024-03-27,VIP
500173,106613,2025-07-29,2008,1.0,0.15,Gateway,Cancelled,2025.0,7.0,July,Phone Case,Accessories,14.0,14.0,2.1,11.9,62.0,Tehran,2023-04-26,New
500174,106216,2025-03-15,2016,1.0,0.1,,Completed,2025.0,3.0,March,Monitor,Electronics,21.0,21.0,2.1,18.9,,Tehran,2024-05-05,New
500175,105281,2024-08-13,2005,4.0,0.0,Gateway,Completed,2024.0,8.0,August,Laptop Stand,Accessories,28.0,112.0,0.0,112.0,52.0,Tabriz,2025-01-11,Regular
500176,101073,2025-06-19,2017,1.0,0.05,Cash,Completed,2025.0,6.0,June,HDMI Cable,Accessories,11.0,11.0,0.55,10.45,54.0,Tehran,2024-10-09,Regular
500177,102785,2026-06-29,2002,2.0,0.1,CardToCard,Completed,2026.0,6.0,June,Mechanical Keyboard,Electronics,62.0,124.0,12.4,111.6,61.0,Mashhad,2023-02-24,New
500178,101517,2024-06-01,2013,1.0,0.15,Wallet,Completed,2024.0,6.0,June,Notebook,Stationery,7.0,7.0,1.05,5.95,41.0,Karaj,2023-10-22,Regular
500179,103489,2025-04-01,2008,1.0,0.0,Gateway,Completed,2025.0,4.0,April,Phone Case,Accessories,14.0,14.0,0.0,14.0,39.0,Qom,2025-03-23,Regular
500180,105531,2024-11-20,2014,1.0,0.05,CardToCard,Completed,2024.0,11.0,November,Backpack,Accessories,42.0,42.0,2.1,39.9,46.0,Karaj,2024-06-04,New
500181,103745,2024-07-07,2010,2.0,0.0,Gateway,Completed,2024.0,7.0,July,Fitness Band,Wearables,55.0,110.0,0.0,110.0,29.0,Shiraz,2023-08-20,Regular
500182,104872,2026-01-26,2003,1.0,0.1,Cash,Completed,2026.0,1.0,January,USB-C Cable,Accessories,9.0,9.0,0.9,8.1,63.0,Qom,2025-07-04,Regular
500183,102886,2026-05-08,2016,1.0,0.05,Gateway,Completed,2026.0,5.0,May,Monitor,Electronics,21.0,21.0,1.05,19.95,25.0,Mashhad,2023-09-05,Regular
500184,106987,2024-10-29,2017,3.0,0.05,Gateway,Completed,2024.0,10.0,October,HDMI Cable,Accessories,11.0,33.0,1.6500000000000001,31.35,43.0,Tehran,2023-04-02,New
500185,105068,2024-10-27,2013,1.0,0.0,Gateway,Completed,2024.0,10.0,October,Notebook,Stationery,7.0,7.0,0.0,7.0,18.0,Kerman,2023-09-21,New
500186,107190,2024-03-20,2007,1.0,0.0,Gateway,Completed,2024.0,3.0,March,Headphones,Electronics,75.0,75.0,0.0,75.0,20.0,Tehran,2023-03-10,Regular
500187,100617,2025-06-17,2003,3.0,0.2,Gateway,Completed,2025.0,6.0,June,USB-C Cable,Accessories,9.0,27.0,5.4,21.6,,Isfahan,2024-12-23,Regular
500188,108226,2024-01-24,2002,1.0,0.05,Cash,Completed,2024.0,1.0,January,Mechanical Keyboard,Electronics,62.0,62.0,3.1,58.9,,Mashhad,2024-11-28,Regular
500189,107802,2025-03-04,2014,2.0,0.15,Gateway,Completed,2025.0,3.0,March,Backpack,Accessories,42.0,84.0,12.6,71.4,24.0,Tabriz,2025-02-10,Regular
500190,107506,2024-05-12,2004,1.0,0.1,Wallet,Completed,2024.0,5.0,May,Power Bank,Electronics,35.0,35.0,3.5,31.5,39.0,Tehran,2025-10-04,VIP
500191,100026,2025-08-03,2012,2.0,0.0,Cash,Completed,2025.0,8.0,August,Office Chair,Home Office,180.0,360.0,0.0,360.0,48.0,Tabriz,2025-06-11,New
500192,109461,2026-04-01,2015,1.0,0.1,Wallet,Completed,2026.0,4.0,April,Bluetooth Speaker,Electronics,58.0,58.0,5.800000000000001,52.2,25.0,Tabriz,2024-08-20,Regular
500193,106441,2024-03-17,2008,1.0,0.05,Gateway,Completed,2024.0,3.0,March,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,58.0,Mashhad,2025-12-07,New
500194,105983,2025-11-02,2013,2.0,0.05,CardToCard,Completed,2025.0,11.0,November,Notebook,Stationery,7.0,14.0,0.7000000000000001,13.3,62.0,Tehran,2025-07-08,Regular
500195,100659,2025-12-18,2005,1.0,0.05,CardToCard,Completed,2025.0,12.0,December,Laptop Stand,Accessories,28.0,28.0,1.4000000000000001,26.6,21.0,Tehran,2025-11-25,New
500196,107716,2024-06-01,2008,1.0,0.05,Gateway,Completed,2024.0,6.0,June,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,39.0,Tehran,2025-11-17,Regular
500197,109561,2026-03-24,2008,2.0,0.1,CardToCard,Returned,2026.0,3.0,March,Phone Case,Accessories,14.0,28.0,2.8000000000000003,25.2,44.0,Shiraz,2024-03-09,Regular
500198,109142,2025-06-20,2011,1.0,0.05,Gateway,Completed,2025.0,6.0,June,Desk Lamp,Home Office,32.0,32.0,1.6,30.4,32.0,Tehran,2025-12-15,Regular
500199,105852,2025-04-07,2011,2.0,0.0,,Completed,2025.0,4.0,April,Desk Lamp,Home Office,32.0,64.0,0.0,64.0,46.0,Isfahan,2024-03-31,New
500200,104768,2025-08-03,2008,2.0,0.1,CardToCard,Completed,2025.0,8.0,August,Phone Case,Accessories,14.0,28.0,2.8000000000000003,25.2,18.0,Tabriz,2025-05-29,VIP
500201,104200,2024-09-06,2001,3.0,0.0,Gateway,Completed,2024.0,9.0,September,Wireless Mouse,Electronics,18.0,54.0,0.0,54.0,29.0,Isfahan,2025-11-26,New
500202,101186,2024-01-23,2009,2.0,0.0,Gateway,Cancelled,2024.0,1.0,January,Smart Watch,Wearables,120.0,240.0,0.0,240.0,32.0,Karaj,2024-08-17,New
500203,103758,2025-01-17,2008,1.0,0.0,Cash,Completed,2025.0,1.0,January,Phone Case,Accessories,14.0,14.0,0.0,14.0,44.0,Tehran,2023-12-03,New
500204,108390,2025-10-04,2013,1.0,0.15,Gateway,Completed,2025.0,10.0,October,Notebook,Stationery,7.0,7.0,1.05,5.95,31.0,Kerman,2025-10-26,New
500205,109364,2026-03-19,2003,1.0,0.0,CardToCard,Completed,2026.0,3.0,March,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,20.0,Shiraz,2025-08-28,VIP
500206,101183,2025-01-06,2020,2.0,0.0,CardToCard,Completed,2025.0,1.0,January,Gaming Controller,Gaming,68.0,136.0,0.0,136.0,51.0,Qom,2024-12-10,Regular
500207,101856,2024-08-16,2018,1.0,0.05,Gateway,Completed,2024.0,8.0,August,Microphone,Electronics,85.0,85.0,4.25,80.75,58.0,Mashhad,2025-01-20,Regular
500208,103338,2024-04-23,2014,3.0,0.05,Wallet,Completed,2024.0,4.0,April,Backpack,Accessories,42.0,126.0,6.300000000000001,119.7,20.0,Tehran,2024-06-24,New
500209,104657,2026-04-10,2006,1.0,0.15,Cash,Completed,2026.0,4.0,April,Webcam,Electronics,48.0,48.0,7.199999999999999,40.8,24.0,Isfahan,2025-06-08,Regular
500210,107838,2024-07-18,2011,1.0,0.0,Gateway,Completed,2024.0,7.0,July,Desk Lamp,Home Office,32.0,32.0,0.0,32.0,49.0,,2023-01-24,Regular
500211,105761,2026-03-09,2009,1.0,0.0,Wallet,Completed,2026.0,3.0,March,Smart Watch,Wearables,120.0,120.0,0.0,120.0,23.0,Tehran,2024-10-11,Regular
500212,102102,2024-06-07,2014,2.0,0.0,Gateway,Completed,2024.0,6.0,June,Backpack,Accessories,42.0,84.0,0.0,84.0,50.0,Tehran,2025-02-25,New
500213,101342,2024-01-16,2008,1.0,0.1,Gateway,Completed,2024.0,1.0,January,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,24.0,tehran,2025-06-18,New
500214,102133,2024-07-12,2008,1.0,0.1,Gateway,Completed,2024.0,7.0,July,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,42.0,Tehran,2024-05-05,Regular
500215,101884,2025-03-01,2014,1.0,0.1,Gateway,Completed,2025.0,3.0,March,Backpack,Accessories,42.0,42.0,4.2,37.8,58.0,Qom,2024-12-07,Regular
500216,108279,2024-10-28,2008,1.0,0.1,Wallet,Completed,2024.0,10.0,October,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,26.0,Mashhad,2025-06-20,VIP
500217,101096,2026-03-05,2014,3.0,0.1,Gateway,Completed,2026.0,3.0,March,Backpack,Accessories,42.0,126.0,12.600000000000001,113.4,21.0,Mashhad,2024-01-24,New
500218,103404,2025-04-16,2013,1.0,0.05,Gateway,Completed,2025.0,4.0,April,Notebook,Stationery,7.0,7.0,0.35000000000000003,6.65,65.0,Ahvaz,2023-03-28,VIP
500219,108532,2024-04-11,2011,1.0,0.0,Wallet,Completed,2024.0,4.0,April,Desk Lamp,Home Office,32.0,32.0,0.0,32.0,42.0,,2025-10-05,Regular
500220,105098,2025-06-24,2007,1.0,0.15,Gateway,Completed,2025.0,6.0,June,Headphones,Electronics,75.0,75.0,11.25,63.75,33.0,tehran,2024-08-16,Regular
500221,100444,2024-12-02,2014,2.0,0.0,CardToCard,Completed,2024.0,12.0,December,Backpack,Accessories,42.0,84.0,0.0,84.0,41.0,Karaj,2024-12-09,Regular
500222,102621,2025-08-09,2013,1.0,0.15,Wallet,Cancelled,2025.0,8.0,August,Notebook,Stationery,7.0,7.0,1.05,5.95,58.0,Mashhad,2025-07-15,Regular
500223,101921,2025-11-10,2015,2.0,0.15,CardToCard,Completed,2025.0,11.0,November,Bluetooth Speaker,Electronics,58.0,116.0,17.4,98.6,36.0,Karaj,2023-05-17,New
500224,103652,2026-06-12,2007,4.0,0.15,Gateway,Completed,2026.0,6.0,June,Headphones,Electronics,75.0,300.0,45.0,255.0,21.0,Rasht,2024-08-27,Regular
500225,105062,2025-05-13,2005,3.0,0.15,Gateway,Completed,2025.0,5.0,May,Laptop Stand,Accessories,28.0,84.0,12.6,71.4,47.0,Isfahan,2025-01-10,VIP
500226,107826,2024-11-12,2001,1.0,0.0,CardToCard,Completed,2024.0,11.0,November,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,59.0,Ahvaz,2025-12-15,New
500227,109447,2025-01-09,2010,1.0,0.1,Gateway,Completed,2025.0,1.0,January,Fitness Band,Wearables,55.0,55.0,5.5,49.5,64.0,Karaj,2024-06-22,Regular
500228,108616,2024-12-13,2014,2.0,0.1,Cash,Cancelled,2024.0,12.0,December,Backpack,Accessories,42.0,84.0,8.4,75.6,34.0,Tehran,2023-06-30,Regular
500229,105005,2025-01-24,2013,1.0,0.15,Gateway,Completed,2025.0,1.0,January,Notebook,Stationery,7.0,7.0,1.05,5.95,55.0,Mashhad,2023-02-22,Regular
500230,104694,2024-01-27,2013,1.0,0.0,Gateway,Completed,2024.0,1.0,January,Notebook,Stationery,7.0,7.0,0.0,7.0,59.0,Tehran,2024-12-19,New
500231,103813,2024-08-01,2006,2.0,0.05,Wallet,Completed,2024.0,8.0,August,Webcam,Electronics,48.0,96.0,4.800000000000001,91.2,50.0,Shiraz,2023-09-03,New
500232,105008,2026-06-15,2020,2.0,0.0,Gateway,Completed,2026.0,6.0,June,Gaming Controller,Gaming,68.0,136.0,0.0,136.0,57.0,Kerman,2024-09-13,Regular
500233,101359,2026-03-31,2001,1.0,0.15,CardToCard,Completed,2026.0,3.0,March,Wireless Mouse,Electronics,18.0,18.0,2.6999999999999997,15.3,22.0,Isfahan,2025-07-03,New
500234,106814,2024-02-11,2002,1.0,0.05,Wallet,Completed,2024.0,2.0,February,Mechanical Keyboard,Electronics,62.0,62.0,3.1,58.9,42.0,Kerman,2024-02-14,New
500235,101208,2026-06-05,2014,3.0,0.0,CardToCard,Completed,2026.0,6.0,June,Backpack,Accessories,42.0,126.0,0.0,126.0,52.0,Mashhad,2023-01-30,Regular
500236,102833,2025-11-15,2005,2.0,0.1,CardToCard,Completed,2025.0,11.0,November,Laptop Stand,Accessories,28.0,56.0,5.6000000000000005,50.4,32.0,Tehran,2024-06-22,New
500237,108171,2024-01-03,2003,2.0,0.0,Cash,Completed,2024.0,1.0,January,USB-C Cable,Accessories,9.0,18.0,0.0,18.0,60.0,Kerman,2024-03-09,Regular
500238,107568,2026-03-13,2007,1.0,0.1,Gateway,Completed,2026.0,3.0,March,Headphones,Electronics,75.0,75.0,7.5,67.5,28.0,Mashhad,2023-03-02,New
500239,103653,2026-05-11,2001,2.0,0.2,Gateway,Cancelled,2026.0,5.0,May,Wireless Mouse,Electronics,18.0,36.0,7.2,28.8,37.0,Kerman,2024-09-24,Regular
500240,109458,2025-06-27,2011,2.0,0.1,Cash,Completed,2025.0,6.0,June,Desk Lamp,Home Office,32.0,64.0,6.4,57.6,47.0,Tehran,2023-01-27,VIP
500241,104794,2025-11-12,2008,1.0,0.0,Gateway,Completed,2025.0,11.0,November,Phone Case,Accessories,14.0,14.0,0.0,14.0,30.0,Tehran,2023-01-05,Regular
500242,101714,2024-10-14,2004,2.0,0.0,Wallet,Returned,2024.0,10.0,October,Power Bank,Electronics,35.0,70.0,0.0,70.0,53.0,Tabriz,2025-04-11,Regular
500243,109391,2025-05-09,2015,1.0,0.0,Gateway,Completed,2025.0,5.0,May,Bluetooth Speaker,Electronics,58.0,58.0,0.0,58.0,36.0,Karaj,2024-03-12,Regular
500244,103669,2025-09-24,2013,1.0,0.0,Cash,Completed,2025.0,9.0,September,Notebook,Stationery,7.0,7.0,0.0,7.0,38.0,Shiraz,2024-10-17,Regular
500245,103959,2025-04-29,2013,2.0,0.05,Cash,Completed,2025.0,4.0,April,Notebook,Stationery,7.0,14.0,0.7000000000000001,13.3,22.0,Tehran,2025-01-12,Regular
500246,101327,2024-09-20,2018,1.0,0.0,Gateway,Completed,2024.0,9.0,September,Microphone,Electronics,85.0,85.0,0.0,85.0,50.0,Ahvaz,2023-09-26,Regular
500247,102218,2025-07-14,2005,3.0,,Cash,Completed,2025.0,7.0,July,Laptop Stand,Accessories,28.0,84.0,,,65.0,Mashad,2025-08-10,Regular
500248,101098,2025-12-25,2005,1.0,0.15,CardToCard,Completed,2025.0,12.0,December,Laptop Stand,Accessories,28.0,28.0,4.2,23.8,,Shiraz,2025-03-29,Regular
500249,104925,2025-12-23,2014,2.0,0.0,Gateway,Completed,2025.0,12.0,December,Backpack,Accessories,42.0,84.0,0.0,84.0,33.0,Tehran,2025-11-25,Regular
500250,105894,2024-04-24,2004,1.0,0.05,Gateway,Completed,2024.0,4.0,April,Power Bank,Electronics,35.0,35.0,1.75,33.25,33.0,Isfahan,2024-01-09,Regular
500251,105319,2025-01-19,2019,1.0,0.0,CardToCard,Cancelled,2025.0,1.0,January,Tablet,Electronics,260.0,260.0,0.0,260.0,54.0,Kerman,2023-08-24,VIP
500252,102797,2024-02-03,2004,2.0,0.05,CardToCard,Completed,2024.0,2.0,February,Power Bank,Electronics,35.0,70.0,3.5,66.5,59.0,Tehran,2025-07-24,VIP
500253,100061,2025-06-30,2003,3.0,0.05,CardToCard,Completed,2025.0,6.0,June,USB-C Cable,Accessories,9.0,27.0,1.35,25.65,62.0,Tehran,2024-01-31,Regular
500254,102612,2024-07-28,2008,1.0,0.05,Cash,Completed,2024.0,7.0,July,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,62.0,Karaj,2025-04-11,New
500255,109592,2026-04-03,2001,3.0,0.1,Gateway,Completed,2026.0,4.0,April,Wireless Mouse,Electronics,18.0,54.0,5.4,48.6,26.0,Kerman,2023-07-17,Regular
500256,103944,2025-06-18,2013,4.0,0.0,Cash,Completed,2025.0,6.0,June,Notebook,Stationery,7.0,28.0,0.0,28.0,64.0,Karaj,2025-11-26,New
500257,102347,2024-12-12,2014,1.0,0.0,Wallet,Completed,2024.0,12.0,December,Backpack,Accessories,42.0,42.0,0.0,42.0,,Mashhad,2023-10-11,Regular
500258,106912,2025-09-24,2007,1.0,0.0,Gateway,Completed,2025.0,9.0,September,Headphones,Electronics,75.0,75.0,0.0,75.0,55.0,Ahvaz,2025-10-15,VIP
500259,104801,2024-06-28,2006,2.0,0.1,Gateway,Cancelled,2024.0,6.0,June,Webcam,Electronics,48.0,96.0,9.600000000000001,86.4,47.0,Tehran,2023-08-22,New
500260,102947,2024-03-20,2013,1.0,0.0,Gateway,Completed,2024.0,3.0,March,Notebook,Stationery,7.0,7.0,0.0,7.0,46.0,Rasht,2023-07-26,Regular
500261,102880,2024-03-16,2009,3.0,0.0,CardToCard,Completed,2024.0,3.0,March,Smart Watch,Wearables,120.0,360.0,0.0,360.0,64.0,Rasht,2024-02-19,Regular
500262,105309,2025-05-18,2008,1.0,0.1,CardToCard,Completed,2025.0,5.0,May,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,21.0,Karaj,2023-06-02,Regular
500263,109946,2026-02-09,2008,3.0,0.0,Gateway,Completed,2026.0,2.0,February,Phone Case,Accessories,14.0,42.0,0.0,42.0,33.0,Isfahan,2025-09-18,Regular
500264,108067,2024-07-11,2017,5.0,0.1,CardToCard,Completed,2024.0,7.0,July,HDMI Cable,Accessories,11.0,55.0,5.5,49.5,28.0,Qom,2024-01-08,New
500265,105435,2025-10-18,2001,2.0,0.0,Gateway,Completed,2025.0,10.0,October,Wireless Mouse,Electronics,18.0,36.0,0.0,36.0,43.0,Mashhad,2023-02-22,Regular
500266,100715,2024-02-02,2010,1.0,0.3,Gateway,Completed,2024.0,2.0,February,Fitness Band,Wearables,55.0,55.0,16.5,38.5,62.0,Tehran,2024-07-04,Regular
500267,106864,2024-11-01,2008,1.0,0.05,Gateway,Completed,2024.0,11.0,November,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,44.0,Qom,2024-09-27,Regular
500268,101823,2025-07-18,2005,1.0,0.1,Gateway,Completed,2025.0,7.0,July,Laptop Stand,Accessories,28.0,28.0,2.8000000000000003,25.2,32.0,Isfahan,2025-01-13,New
500269,108672,2025-12-14,2005,4.0,0.05,Gateway,Completed,2025.0,12.0,December,Laptop Stand,Accessories,28.0,112.0,5.6000000000000005,106.4,21.0,Rasht,2023-06-19,Regular
500270,105282,2026-04-19,2008,2.0,0.05,Gateway,Returned,2026.0,4.0,April,Phone Case,Accessories,14.0,28.0,1.4000000000000001,26.6,52.0,Ahvaz,2025-03-30,VIP
500271,101406,2025-06-30,2001,1.0,0.0,Gateway,Completed,2025.0,6.0,June,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,25.0,Karaj,2023-11-28,New
500272,102743,2025-02-03,2008,1.0,0.05,Wallet,Completed,2025.0,2.0,February,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,42.0,Qom,2023-10-27,VIP
500273,104179,2024-02-22,2017,1.0,0.05,Gateway,Completed,2024.0,2.0,February,HDMI Cable,Accessories,11.0,11.0,0.55,10.45,40.0,Karaj,2024-09-05,VIP
500274,109408,2024-08-26,2014,1.0,0.05,CardToCard,Returned,2024.0,8.0,August,Backpack,Accessories,42.0,42.0,2.1,39.9,35.0,Tabriz,2023-03-11,Regular
500275,106341,2026-03-25,2005,1.0,0.1,Cash,Completed,2026.0,3.0,March,Laptop Stand,Accessories,28.0,28.0,2.8000000000000003,25.2,32.0,Tabriz,2023-07-28,Regular
500276,100708,2025-05-18,2001,1.0,0.0,Gateway,Completed,2025.0,5.0,May,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,45.0,Ahvaz,2025-03-16,New
500277,105080,2024-10-23,2007,1.0,0.05,Cash,Completed,2024.0,10.0,October,Headphones,Electronics,75.0,75.0,3.75,71.25,42.0,Karaj,2025-04-16,Regular
500278,103290,2024-08-03,2006,1.0,0.0,Cash,Completed,2024.0,8.0,August,Webcam,Electronics,48.0,48.0,0.0,48.0,26.0,Tehran,2024-12-02,New
500279,107941,2024-04-08,2002,1.0,0.0,Cash,Completed,2024.0,4.0,April,Mechanical Keyboard,Electronics,62.0,62.0,0.0,62.0,48.0,Tabriz,2025-07-24,Regular
500280,100054,2025-10-11,2005,2.0,0.0,CardToCard,Completed,2025.0,10.0,October,Laptop Stand,Accessories,28.0,56.0,0.0,56.0,40.0,Tehran,2023-10-06,New
500281,108968,2024-12-22,2020,1.0,0.0,Gateway,Completed,2024.0,12.0,December,Gaming Controller,Gaming,68.0,68.0,0.0,68.0,29.0,Karaj,2025-07-30,Regular
500282,100055,2026-04-11,2020,1.0,0.1,Cash,Returned,2026.0,4.0,April,Gaming Controller,Gaming,68.0,68.0,6.800000000000001,61.2,41.0,Qom,2025-01-06,Regular
500283,105484,2025-01-27,2004,2.0,0.1,,Completed,2025.0,1.0,January,Power Bank,Electronics,35.0,70.0,7.0,63.0,58.0,Tabriz,2025-03-03,New
500284,100679,2025-12-07,2004,4.0,0.0,Gateway,Returned,2025.0,12.0,December,Power Bank,Electronics,35.0,140.0,0.0,140.0,43.0,Karaj,2024-08-26,Regular
500285,103840,2024-04-22,2017,2.0,0.15,Wallet,Completed,2024.0,4.0,April,HDMI Cable,Accessories,11.0,22.0,3.3,18.7,63.0,Karaj,2023-05-05,New
500286,104093,2024-05-10,2014,3.0,0.0,Gateway,Completed,2024.0,5.0,May,Backpack,Accessories,42.0,126.0,0.0,126.0,35.0,Tehran,2025-10-25,Regular
500287,106045,2024-08-24,2014,2.0,0.0,Gateway,Completed,2024.0,8.0,August,Backpack,Accessories,42.0,84.0,0.0,84.0,46.0,Tabriz,2024-04-18,Regular
500288,103336,2024-06-14,2010,1.0,0.0,Gateway,Completed,2024.0,6.0,June,Fitness Band,Wearables,55.0,55.0,0.0,55.0,28.0,Karaj,2024-12-10,Regular
500289,109103,2026-06-01,2008,2.0,0.1,Gateway,Completed,2026.0,6.0,June,Phone Case,Accessories,14.0,28.0,2.8000000000000003,25.2,40.0,Rasht,2023-08-06,Regular
500290,104232,2025-11-29,2002,1.0,0.05,Gateway,Completed,2025.0,11.0,November,Mechanical Keyboard,Electronics,62.0,62.0,3.1,58.9,62.0,Qom,2025-06-21,Regular
500291,108916,2024-10-27,2017,2.0,0.0,CardToCard,Completed,2024.0,10.0,October,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,46.0,Tabriz,2025-10-14,New
500292,103658,2025-03-25,2017,1.0,0.1,CardToCard,Completed,2025.0,3.0,March,HDMI Cable,Accessories,11.0,11.0,1.1,9.9,62.0,Isfahan,2025-04-15,Regular
500293,106736,2025-04-05,2007,1.0,0.05,Wallet,Completed,2025.0,4.0,April,Headphones,Electronics,75.0,75.0,3.75,71.25,,Rasht,2024-07-25,Regular
500294,100751,2025-06-08,2003,4.0,0.0,Wallet,Completed,2025.0,6.0,June,USB-C Cable,Accessories,9.0,36.0,0.0,36.0,64.0,Tehran,2023-11-08,Regular
500295,103423,2024-03-30,2008,2.0,0.0,Gateway,Completed,2024.0,3.0,March,Phone Case,Accessories,14.0,28.0,0.0,28.0,46.0,Tabriz,2025-12-25,Regular
500296,106060,2024-10-28,2020,1.0,0.0,Wallet,Completed,2024.0,10.0,October,Gaming Controller,Gaming,68.0,68.0,0.0,68.0,36.0,Tehran,2024-12-30,Regular
500297,103443,2024-03-15,2008,3.0,0.0,CardToCard,Completed,2024.0,3.0,March,Phone Case,Accessories,14.0,42.0,0.0,42.0,39.0,Mashhad,2023-05-24,VIP
500298,103283,2026-03-20,2017,4.0,0.2,Gateway,Cancelled,2026.0,3.0,March,HDMI Cable,Accessories,11.0,44.0,8.8,35.2,64.0,Mashhad,2025-10-13,Regular
500299,104666,2024-12-14,2011,1.0,0.1,Gateway,Returned,2024.0,12.0,December,Desk Lamp,Home Office,32.0,32.0,3.2,28.8,57.0,Karaj,2023-08-29,New
